year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
94,2073,1431,14,0.009783,0.038567,0.119658,39,117,15,249,0.355372,65.0,65.0,19500.0,19500.0,15.242424,0.234499,0.765501,0.25,16.0,0.000821,19435.0,512.0,12.0,0.75,300.0,1.0,1.0,0.101107,1,0.25,0,0.148224,0.32827,1.281152,0.980433,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
95,2074,1432,21,0.014665,0.057851,0.176471,20,119,15,251,0.344353,59.0,59.0,17700.0,17700.0,12.366667,0.209605,0.790395,0.248958,16.0,0.000904,17641.0,512.0,11.983333,0.748958,300.0,1.0,1.0,0.101187,1,0.25,0,0.151773,0.323273,1.271363,0.97067,42.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
96,2075,1413,16,0.011323,0.043478,0.132231,35,121,10,250,0.342391,49.0,49.0,14700.0,14700.0,13.56,0.276735,0.723265,0.2425,16.0,0.001088,14651.0,512.0,12.12,0.7575,300.0,1.0,1.0,0.101373,1,0.25,0,0.157386,0.319286,1.263499,0.982307,25.6,1.414214,fixed_local_venue,Weekly fixed local venue,42
97,2076,1385,5,0.00361,0.013405,0.043478,33,115,12,244,0.383378,71.0,71.0,21300.0,21300.0,16.055556,0.226135,0.773865,0.249132,16.0,0.000751,21229.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1016,1,0.25,0,0.162673,0.316246,1.25747,0.99278,10.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
98,2077,1365,10,0.007326,0.02681,0.082645,30,121,12,244,0.351206,64.0,64.0,19200.0,19200.0,15.476923,0.241827,0.758173,0.248077,16.0,0.000833,19136.0,512.0,12.030769,0.751923,300.0,1.0,1.0,0.101933,1,0.25,0,0.1684,0.311639,1.248276,0.987985,16.666667,1.414214,fixed_local_venue,Weekly fixed local venue,42
99,2078,1344,8,0.005952,0.021108,0.062992,29,127,13,239,0.329815,69.0,69.0,20700.0,20700.0,16.542857,0.239752,0.760248,0.25,16.0,0.000773,20631.0,512.0,12.0,0.75,300.0,1.0,1.0,0.102187,1,0.25,0,0.170939,0.307478,1.239916,0.988095,16.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
100,2079,1326,14,0.010558,0.036842,0.113821,32,123,11,239,0.352632,71.0,71.0,21300.0,21300.0,16.388889,0.230829,0.769171,0.25,16.0,0.000751,21229.0,512.0,12.0,0.75,300.0,1.0,1.0,0.102507,1,0.25,0,0.173467,0.301508,1.227819,0.978884,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
101,2080,1313,13,0.009901,0.034031,0.102362,26,127,13,235,0.335079,82.0,82.0,24600.0,24600.0,18.987952,0.23156,0.76844,0.25,16.0,0.00065,24518.0,512.0,12.0,0.75,300.0,1.0,1.0,0.102667,1,0.25,0,0.178599,0.298716,1.222121,0.98301,22.533333,1.414214,fixed_local_venue,Weekly fixed local venue,42
102,2081,1295,16,0.012355,0.041885,0.121212,34,132,13,234,0.308901,77.0,77.0,23100.0,23100.0,18.153846,0.235764,0.764236,0.25,16.0,0.000693,23023.0,512.0,12.0,0.75,300.0,1.0,1.0,0.102947,1,0.25,0,0.182489,0.291371,1.207002,0.97529,32.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
103,2082,1285,11,0.00856,0.028571,0.08209,21,134,12,230,0.303896,77.0,77.0,23100.0,23100.0,18.461538,0.23976,0.76024,0.246795,16.0,0.000693,23023.0,512.0,12.051282,0.753205,300.0,1.0,1.0,0.103013,1,0.25,0,0.185932,0.287161,1.19825,0.982879,22.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
104,2083,1268,13,0.010252,0.033419,0.094203,30,138,13,231,0.290488,78.0,78.0,23400.0,23400.0,17.240506,0.221032,0.778968,0.25,16.0,0.000684,23322.0,512.0,12.0,0.75,300.0,1.0,1.0,0.103267,1,0.25,0,0.190759,0.282933,1.189397,0.984834,19.882353,1.414214,fixed_local_venue,Weekly fixed local venue,42
105,2084,1254,16,0.012759,0.040712,0.109589,30,146,15,234,0.256997,74.0,74.0,22200.0,22200.0,17.653333,0.238559,0.761441,0.25,16.0,0.000721,22126.0,512.0,12.0,0.75,300.0,1.0,1.0,0.103493,1,0.25,0,0.198042,0.277516,1.177955,0.974482,32.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
106,2085,1233,13,0.010543,0.032419,0.089041,34,146,11,233,0.27182,73.0,73.0,21900.0,21900.0,20.243243,0.277305,0.722695,0.244932,16.0,0.000731,21827.0,512.0,12.081081,0.755068,300.0,1.0,1.0,0.103733,1,0.25,0,0.205441,0.271548,1.16522,0.978913,26.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
107,2086,1220,15,0.012295,0.038168,0.104167,28,144,13,235,0.267176,66.0,66.0,19800.0,19800.0,16.119403,0.244233,0.755767,0.249067,16.0,0.000808,19734.0,512.0,12.014925,0.750933,300.0,1.0,1.0,0.103933,1,0.25,0,0.2118,0.266729,1.154836,0.981093,23.684211,1.414214,fixed_local_venue,Weekly fixed local venue,42
108,2087,1210,17,0.01405,0.043147,0.113333,27,150,14,237,0.238579,63.0,63.0,18900.0,18900.0,14.15625,0.224702,0.775298,0.25,16.0,0.000847,18837.0,512.0,12.0,0.75,300.0,1.0,1.0,0.104093,1,0.25,0,0.217354,0.258557,1.137007,0.977735,27.52381,1.414214,fixed_local_venue,Weekly fixed local venue,42
109,2088,1198,13,0.010851,0.033163,0.086667,25,150,13,235,0.234694,60.0,60.0,18000.0,18000.0,12.229508,0.203825,0.796175,0.25,16.0,0.000889,17940.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1042,1,0.25,0,0.22097,0.250643,1.11947,0.978297,26.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
110,2089,1192,14,0.011745,0.036269,0.094595,20,148,11,236,0.233161,50.0,50.0,15000.0,15000.0,10.627451,0.212549,0.787451,0.25,16.0,0.001067,14950.0,512.0,12.0,0.75,300.0,1.0,1.0,0.104293,1,0.25,0,0.22361,0.247375,1.112149,0.97651,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
111,2090,1182,14,0.011844,0.036176,0.097902,24,143,12,238,0.260982,56.0,56.0,16800.0,16800.0,11.754386,0.2099,0.7901,0.25,16.0,0.000952,16744.0,512.0,11.982456,0.748904,300.0,1.0,1.0,0.104427,1,0.25,0,0.229281,0.241035,1.097804,0.976311,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
112,2091,1173,12,0.01023,0.031169,0.086331,21,139,13,234,0.277922,67.0,67.0,20100.0,20100.0,14.823529,0.221247,0.778753,0.25,16.0,0.000796,20033.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10452,1,0.25,0,0.232225,0.235785,1.085783,0.97954,24.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
113,2092,1165,10,0.008584,0.025316,0.072464,18,138,15,234,0.301266,81.0,81.0,24300.0,24300.0,16.853659,0.20807,0.79193,0.25,16.0,0.000658,24219.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1046,1,0.25,0,0.235991,0.230297,1.073073,0.982833,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
114,2093,1147,6,0.005231,0.015228,0.042857,24,140,14,238,0.28934,76.0,76.0,22800.0,22800.0,18.493506,0.243336,0.756664,0.25,16.0,0.000702,22724.0,512.0,12.0,0.75,300.0,1.0,1.0,0.104787,1,0.25,0,0.238326,0.228207,1.068192,0.989538,12.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
115,2094,1143,17,0.014873,0.043367,0.121429,21,140,11,235,0.285714,71.0,71.0,21300.0,21300.0,19.5,0.274648,0.725352,0.247396,16.0,0.000751,21229.0,512.0,12.041667,0.752604,300.0,1.0,1.0,0.104987,1,0.25,0,0.242407,0.223163,1.056321,0.970254,34.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
116,2095,1127,10,0.008873,0.025707,0.070922,26,141,11,231,0.275064,68.0,68.0,20400.0,20400.0,19.101449,0.280904,0.719096,0.244565,16.0,0.000784,20332.0,512.0,12.086957,0.755435,300.0,1.0,1.0,0.105107,1,0.25,0,0.245494,0.217595,1.043061,0.982254,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
117,2096,1130,17,0.015044,0.044503,0.118056,14,144,14,237,0.246073,61.0,61.0,18300.0,18300.0,14.225806,0.23321,0.76679,0.248992,16.0,0.000874,18239.0,512.0,12.016129,0.751008,300.0,1.0,1.0,0.10516,1,0.25,0,0.24797,0.213877,1.034111,0.969912,34.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
118,2097,1115,11,0.009865,0.028646,0.075342,26,146,12,238,0.239583,55.0,55.0,16500.0,16500.0,11.571429,0.21039,0.78961,0.25,16.0,0.00097,16445.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10528,1,0.25,0,0.249137,0.208982,1.022209,0.986139,16.133333,1.414214,fixed_local_venue,Weekly fixed local venue,42
119,2098,1109,13,0.011722,0.034121,0.090909,19,143,11,241,0.249344,52.0,52.0,15600.0,15600.0,13.09434,0.251814,0.748186,0.241745,16.0,0.001026,15548.0,512.0,12.132075,0.758255,300.0,1.0,1.0,0.105387,1,0.25,0,0.254493,0.204824,1.011988,0.979885,22.533333,1.414214,fixed_local_venue,Weekly fixed local venue,42
120,2099,1117,21,0.0188,0.054688,0.147887,13,142,12,237,0.260417,62.0,62.0,18600.0,18600.0,13.746032,0.22171,0.77829,0.249008,16.0,0.00086,18538.0,512.0,12.015873,0.750992,300.0,1.0,1.0,0.105387,1,0.25,0,0.255782,0.20127,1.003169,0.968879,35.28,1.414214,fixed_local_venue,Weekly fixed local venue,42
121,2100,1102,10,0.009074,0.02611,0.067114,25,149,15,239,0.221932,59.0,59.0,17700.0,17700.0,12.133333,0.20565,0.79435,0.247917,16.0,0.000904,17641.0,512.0,12.033333,0.752083,300.0,1.0,1.0,0.10544,1,0.25,0,0.257272,0.195721,0.989244,0.981851,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
122,2101,1095,11,0.010046,0.028646,0.07483,18,147,12,241,0.234375,56.0,56.0,16800.0,16800.0,12.421053,0.221805,0.778195,0.25,16.0,0.000952,16744.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105547,1,0.25,0,0.260957,0.192718,0.981626,0.979909,22.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
123,2102,1100,22,0.02,0.057592,0.153846,17,143,13,238,0.251309,63.0,63.0,18900.0,18900.0,13.4375,0.213294,0.786706,0.25,16.0,0.000847,18837.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105627,1,0.25,0,0.263238,0.189338,0.97298,0.96,44.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
124,2103,1098,16,0.014572,0.042105,0.118519,18,135,10,231,0.289474,72.0,72.0,21600.0,21600.0,16.438356,0.228311,0.771689,0.25,16.0,0.000741,21528.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105573,1,0.25,0,0.263234,0.186383,0.965359,0.970856,32.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
125,2104,1099,19,0.017288,0.051491,0.150794,18,126,9,234,0.317073,68.0,68.0,20400.0,20400.0,15.101449,0.22208,0.77792,0.25,16.0,0.000784,20332.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1056,1,0.25,0,0.262691,0.183548,0.957987,0.971936,31.391304,1.414214,fixed_local_venue,Weekly fixed local venue,42
126,2105,1093,11,0.010064,0.029178,0.085271,17,129,11,230,0.31565,77.0,77.0,23100.0,23100.0,15.615385,0.202797,0.797203,0.25,16.0,0.000693,23023.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105573,1,0.25,0,0.264496,0.181458,0.952517,0.983199,18.615385,1.414214,fixed_local_venue,Weekly fixed local venue,42
127,2106,1088,13,0.011949,0.034392,0.100775,18,129,14,232,0.31746,82.0,82.0,24600.0,24600.0,16.819277,0.205113,0.794887,0.25,16.0,0.00065,24518.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105667,1,0.25,0,0.266021,0.177831,0.94295,0.976103,26.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
128,2107,1088,12,0.011029,0.032,0.096,12,125,12,227,0.333333,82.0,82.0,24600.0,24600.0,17.012048,0.207464,0.792536,0.25,16.0,0.00065,24518.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105653,1,0.25,0,0.267899,0.175107,0.935699,0.977941,24.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
129,2108,1075,10,0.009302,0.02681,0.081301,23,123,13,231,0.340483,79.0,79.0,23700.0,23700.0,16.725,0.211709,0.788291,0.25,16.0,0.000675,23621.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1058,1,0.25,0,0.269533,0.171756,0.926703,0.981395,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
130,2109,1073,14,0.013048,0.037736,0.116667,16,120,12,223,0.3531,86.0,86.0,25800.0,25800.0,18.91954,0.219995,0.780005,0.25,16.0,0.00062,25714.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10588,1,0.25,0,0.271602,0.169239,0.91989,0.973905,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
131,2110,1072,14,0.01306,0.03794,0.114754,15,122,13,223,0.338753,82.0,82.0,24600.0,24600.0,19.614458,0.239201,0.760799,0.25,16.0,0.00065,24518.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105893,1,0.25,0,0.271678,0.166345,0.911991,0.977345,24.5,1.414214,fixed_local_venue,Weekly fixed local venue,42
132,2111,1082,20,0.018484,0.055556,0.162602,10,123,12,227,0.316667,66.0,66.0,19800.0,19800.0,15.671642,0.237449,0.762551,0.25,16.0,0.000808,19734.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10584,1,0.25,0,0.271331,0.164035,0.905635,0.966543,36.363636,1.414214,fixed_local_venue,Weekly fixed local venue,42
133,2112,1080,10,0.009259,0.027322,0.080645,12,124,11,229,0.322404,67.0,67.0,20100.0,20100.0,14.794118,0.220808,0.779192,0.25,16.0,0.000796,20033.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105733,1,0.25,0,0.27185,0.162269,0.900746,0.981481,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
134,2113,1083,12,0.01108,0.033613,0.099174,9,121,12,229,0.322129,59.0,59.0,17700.0,17700.0,12.566667,0.212994,0.787006,0.247917,16.0,0.000904,17641.0,512.0,12.033333,0.752083,300.0,1.0,1.0,0.10572,1,0.25,0,0.271694,0.160974,0.897145,0.977839,24.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
135,2114,1088,23,0.02114,0.06267,0.184,18,125,11,231,0.318801,58.0,58.0,17400.0,17400.0,14.610169,0.251899,0.748101,0.243644,16.0,0.00092,17342.0,512.0,12.101695,0.756356,300.0,1.0,1.0,0.1058,1,0.25,0,0.272419,0.156791,0.885412,0.961237,42.32,1.414214,fixed_local_venue,Weekly fixed local venue,42
136,2115,1086,16,0.014733,0.043716,0.128,18,125,12,232,0.31694,58.0,58.0,17400.0,17400.0,13.423729,0.231444,0.768556,0.25,16.0,0.00092,17342.0,512.0,11.983051,0.748941,300.0,1.0,1.0,0.105733,1,0.25,0,0.272447,0.155206,0.880925,0.970534,32.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
137,2116,1091,14,0.012832,0.038043,0.112,9,125,9,222,0.320652,64.0,64.0,19200.0,19200.0,14.615385,0.228365,0.771635,0.25,16.0,0.000833,19136.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10564,1,0.25,0,0.273211,0.153072,0.874849,0.97774,24.5,1.414214,fixed_local_venue,Weekly fixed local venue,42
138,2117,1094,14,0.012797,0.036842,0.10687,11,131,12,228,0.310526,71.0,71.0,21300.0,21300.0,15.472222,0.217919,0.782081,0.248264,16.0,0.000751,21229.0,512.0,12.027778,0.751736,300.0,1.0,1.0,0.1056,1,0.25,0,0.272794,0.150686,0.868005,0.974406,28.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
139,2118,1097,18,0.016408,0.048649,0.138462,15,130,16,235,0.297297,64.0,64.0,19200.0,19200.0,14.4,0.225,0.775,0.247115,16.0,0.000833,19136.0,512.0,12.046154,0.752885,300.0,1.0,1.0,0.105613,1,0.25,0,0.274521,0.147182,0.857851,0.976299,27.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
140,2119,1100,21,0.019091,0.057221,0.159091,18,132,14,235,0.280654,60.0,60.0,18000.0,18000.0,12.754098,0.212568,0.787432,0.247951,16.0,0.000889,17940.0,512.0,12.032787,0.752049,300.0,1.0,1.0,0.105613,1,0.25,0,0.277703,0.14412,0.84888,0.965281,38.347826,1.414214,fixed_local_venue,Weekly fixed local venue,42
141,2120,1096,9,0.008212,0.024457,0.068702,13,131,14,237,0.288043,62.0,62.0,18600.0,18600.0,13.936508,0.224782,0.775218,0.25,16.0,0.00086,18538.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105507,1,0.25,0,0.27903,0.142815,0.84503,0.983577,18.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
142,2121,1087,10,0.0092,0.027174,0.075758,19,132,13,240,0.282609,54.0,54.0,16200.0,16200.0,10.654545,0.197306,0.802694,0.25,16.0,0.000988,16146.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10564,1,0.25,0,0.280562,0.140905,0.83936,0.984913,16.666667,1.414214,fixed_local_venue,Weekly fixed local venue,42
143,2122,1090,19,0.017431,0.049738,0.138686,16,137,9,239,0.282723,53.0,53.0,15900.0,15900.0,10.814815,0.204053,0.795947,0.25,16.0,0.001006,15847.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10572,1,0.25,0,0.281039,0.138512,0.832202,0.965138,38.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
144,2123,1098,18,0.016393,0.046997,0.130435,10,138,10,240,0.279373,55.0,55.0,16500.0,16500.0,14.071429,0.255844,0.744156,0.247768,16.0,0.00097,16445.0,512.0,12.035714,0.752232,300.0,1.0,1.0,0.1056,1,0.25,0,0.281883,0.13763,0.829548,0.970654,32.4,1.414214,fixed_local_venue,Weekly fixed local venue,42
145,2124,1093,11,0.010064,0.028351,0.076923,16,143,12,238,0.262887,58.0,58.0,17400.0,17400.0,15.118644,0.260666,0.739334,0.245763,16.0,0.00092,17342.0,512.0,12.067797,0.754237,300.0,1.0,1.0,0.105573,1,0.25,0,0.282847,0.136853,0.827203,0.979872,22.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
146,2125,1098,16,0.014572,0.041451,0.116788,11,137,11,232,0.290155,65.0,65.0,19500.0,19500.0,14.575758,0.224242,0.775758,0.25,16.0,0.000821,19435.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105573,1,0.25,0,0.284889,0.135496,0.823092,0.974271,28.444444,1.414214,fixed_local_venue,Weekly fixed local venue,42
147,2126,1113,20,0.017969,0.052219,0.147059,5,136,10,229,0.289817,65.0,65.0,19500.0,19500.0,15.545455,0.239161,0.760839,0.25,16.0,0.000821,19435.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105427,1,0.25,0,0.285292,0.134411,0.819789,0.967475,36.363636,1.414214,fixed_local_venue,Weekly fixed local venue,42
148,2127,1117,17,0.015219,0.044619,0.12782,13,133,15,230,0.301837,75.0,75.0,22500.0,22500.0,16.947368,0.225965,0.774035,0.25,16.0,0.000711,22425.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105333,1,0.25,0,0.28619,0.133139,0.815901,0.975881,27.52381,1.414214,fixed_local_venue,Weekly fixed local venue,42
149,2128,1112,11,0.009892,0.028646,0.083333,16,132,11,218,0.3125,86.0,86.0,25800.0,25800.0,21.149425,0.245924,0.754076,0.249282,16.0,0.00062,25714.0,512.0,12.011494,0.750718,300.0,1.0,1.0,0.10532,1,0.25,0,0.286342,0.131826,0.811868,0.983486,18.615385,1.414214,fixed_local_venue,Weekly fixed local venue,42
150,2129,1111,16,0.014401,0.040921,0.123077,17,130,10,220,0.335038,91.0,91.0,27300.0,27300.0,22.413043,0.246297,0.753703,0.25,16.0,0.000586,27209.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1054,1,0.25,0,0.287528,0.13002,0.806289,0.977498,25.6,1.414214,fixed_local_venue,Weekly fixed local venue,42
151,2130,1113,14,0.012579,0.036364,0.109375,12,128,11,223,0.335065,87.0,87.0,26100.0,26100.0,23.681818,0.272205,0.727795,0.244318,16.0,0.000613,26013.0,512.0,12.090909,0.755682,300.0,1.0,1.0,0.105347,1,0.25,0,0.288884,0.129675,0.805216,0.97818,24.5,1.414214,fixed_local_venue,Weekly fixed local venue,42
152,2131,1103,8,0.007253,0.020833,0.062016,18,129,12,222,0.328125,85.0,85.0,25500.0,25500.0,24.27907,0.285636,0.714364,0.248547,16.0,0.000627,25415.0,512.0,12.023256,0.751453,300.0,1.0,1.0,0.1054,1,0.25,0,0.291104,0.127636,0.798863,0.985494,16.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
153,2132,1105,14,0.01267,0.035714,0.107692,12,130,11,224,0.336735,91.0,91.0,27300.0,27300.0,26.456522,0.290731,0.709269,0.247962,16.0,0.000586,27209.0,512.0,12.032609,0.752038,300.0,1.0,1.0,0.105453,1,0.25,0,0.291844,0.12562,0.792527,0.978022,24.5,1.414214,fixed_local_venue,Weekly fixed local venue,42
154,2133,1107,12,0.01084,0.030691,0.094488,10,127,12,222,0.350384,99.0,99.0,29700.0,29700.0,26.08,0.263434,0.736566,0.25,16.0,0.000539,29601.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1054,1,0.25,0,0.291372,0.123959,0.78727,0.97832,24.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
155,2134,1103,10,0.009066,0.02551,0.077519,14,129,11,219,0.341837,92.0,92.0,27600.0,27600.0,23.354839,0.253857,0.746143,0.25,16.0,0.00058,27508.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105427,1,0.25,0,0.290681,0.122278,0.781914,0.985131,16.666667,1.414214,fixed_local_venue,Weekly fixed local venue,42
156,2135,1105,16,0.01448,0.040816,0.120301,14,133,14,220,0.321429,96.0,96.0,28800.0,28800.0,22.659794,0.23604,0.76396,0.25,16.0,0.000556,28704.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10548,1,0.25,0,0.292409,0.121491,0.779395,0.974434,28.444444,1.414214,fixed_local_venue,Weekly fixed local venue,42
157,2136,1101,11,0.009991,0.027778,0.083969,15,131,12,217,0.338384,99.0,99.0,29700.0,29700.0,26.3,0.265657,0.734343,0.249375,16.0,0.000539,29601.0,512.0,12.01,0.750625,300.0,1.0,1.0,0.105467,1,0.25,0,0.293518,0.120016,0.774648,0.983321,18.615385,1.414214,fixed_local_venue,Weekly fixed local venue,42
158,2137,1107,17,0.015357,0.041975,0.131783,11,129,11,217,0.362963,108.0,108.0,32400.0,32400.0,27.614679,0.255691,0.744309,0.25,16.0,0.000494,32292.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105467,1,0.25,0,0.295056,0.119003,0.771371,0.969286,34.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
159,2138,1111,14,0.012601,0.034653,0.110236,10,127,13,214,0.371287,116.0,116.0,34800.0,34800.0,28.017094,0.241527,0.758473,0.25,16.0,0.00046,34684.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105373,1,0.25,0,0.297464,0.11801,0.768148,0.978141,24.5,1.414214,fixed_local_venue,Weekly fixed local venue,42
160,2139,1106,10,0.009042,0.02451,0.075188,15,133,13,218,0.348039,109.0,109.0,32700.0,32700.0,27.709091,0.254212,0.745788,0.25,16.0,0.000489,32591.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105387,1,0.25,0,0.297582,0.116246,0.762384,0.981917,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
161,2140,1107,15,0.01355,0.036585,0.106383,14,141,15,229,0.312195,99.0,99.0,29700.0,29700.0,24.44,0.246869,0.753131,0.25,16.0,0.000539,29601.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10544,1,0.25,0,0.297206,0.114935,0.758073,0.9729,30.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
162,2141,1117,24,0.021486,0.057416,0.167832,14,143,15,228,0.315789,103.0,103.0,30900.0,30900.0,25.403846,0.246639,0.753361,0.25,16.0,0.000518,30797.0,512.0,12.0,0.75,300.0,1.0,1.0,0.105427,1,0.25,0,0.296898,0.113308,0.752688,0.96046,44.307692,1.414214,fixed_local_venue,Weekly fixed local venue,42
163,2142,1110,13,0.011712,0.031553,0.094891,20,137,7,225,0.334951,89.0,89.0,26700.0,26700.0,23.911111,0.268664,0.731336,0.244444,16.0,0.000599,26611.0,512.0,12.088889,0.755556,300.0,1.0,1.0,0.105373,1,0.25,0,0.296591,0.111627,0.747085,0.976577,26.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
164,2143,1109,13,0.011722,0.031175,0.096296,14,135,11,225,0.352518,103.0,103.0,30900.0,30900.0,28.673077,0.278379,0.721621,0.246394,16.0,0.000518,30797.0,512.0,12.057692,0.753606,300.0,1.0,1.0,0.105387,1,0.25,0,0.297974,0.110019,0.741683,0.976555,26.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
165,2144,1108,10,0.009025,0.023585,0.074074,11,135,13,227,0.363208,108.0,108.0,32400.0,32400.0,31.192661,0.288821,0.711179,0.248853,16.0,0.000494,32292.0,512.0,12.018349,0.751147,300.0,1.0,1.0,0.10536,1,0.25,0,0.298518,0.109552,0.740109,0.981949,20.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
166,2145,1108,13,0.011733,0.030952,0.100775,13,129,10,230,0.385714,104.0,104.0,31200.0,31200.0,29.942857,0.287912,0.712088,0.247619,16.0,0.000513,31096.0,512.0,12.038095,0.752381,300.0,1.0,1.0,0.1054,1,0.25,0,0.299835,0.109047,0.7384,0.979867,22.533333,1.414214,fixed_local_venue,Weekly fixed local venue,42
167,2146,1101,6,0.00545,0.014252,0.046154,13,130,10,225,0.382423,108.0,108.0,32400.0,32400.0,30.53211,0.282705,0.717295,0.25,16.0,0.000494,32292.0,512.0,12.0,0.75,300.0,1.0,1.0,0.1054,1,0.25,0,0.30112,0.108455,0.736394,0.989101,12.0,1.414214,fixed_local_venue,Weekly fixed local venue,42
168,2147,1101,12,0.010899,0.028169,0.090909,12,132,13,228,0.380282,112.0,112.0,33600.0,33600.0,30.371681,0.271176,0.728824,0.25,16.0,0.000476,33488.0,512.0,12.0,0.75,300.0,1.0,1.0,0.10548,1,0.25,0,0.301892,0.107591,0.733454,0.981532,20.571429,1.414214,fixed_local_venue,Weekly fixed local venue,42
169,2148,1097,12,0.010939,0.028708,0.094488,16,127,11,232,0.392344,108.0,108.0,32400.0,32400.0,35.082569,0.324839,0.675161,0.24828,16.0,0.000494,32292.0,512.0,12.027523,0.75172,300.0,1.0,1.0,0.105533,1,0.25,0,0.30213,0.106496,0.729713,0.981465,20.571429,1.414214,fixed_local_venue,Weekly fixed local venue,42
