year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius,variant,label,seed
213,2192,1837,24,0.013065,0.038523,0.105263,20,228,17,399,0.268058,80.0,80.0,24000.0,24000.0,10.864198,0.135802,0.864198,0.238426,16.0,0.000667,23920.0,64.0,11.061728,0.691358,300.0,1.0,1.0,0.095827,1,0.12,2,0.158273,0.076516,0.618531,0.975957,44.307692,1.414214,forty_eight_hour_reality,48h move to reality,42
214,2193,1833,22,0.012002,0.035313,0.098655,26,223,21,392,0.284109,100.0,100.0,30000.0,30000.0,11.980198,0.119802,0.880198,0.246287,16.0,0.000533,29900.0,64.0,11.118812,0.694926,300.0,1.0,1.0,0.095853,1,0.12,0,0.158981,0.07533,0.613718,0.978079,40.333333,1.414214,forty_eight_hour_reality,48h move to reality,42
215,2194,1825,21,0.011507,0.0336,0.09633,29,218,23,394,0.3024,110.0,110.0,33000.0,33000.0,12.144144,0.110401,0.889599,0.247185,16.0,0.000485,32890.0,64.0,10.936937,0.683559,300.0,1.0,1.0,0.095947,1,0.12,1,0.160574,0.074473,0.610219,0.976986,42.0,1.414214,forty_eight_hour_reality,48h move to reality,42
216,2195,1829,30,0.016402,0.048701,0.144928,26,207,19,392,0.327922,103.0,103.0,30900.0,30900.0,12.576923,0.122106,0.877894,0.248197,16.0,0.000518,30797.0,64.0,11.230769,0.701923,300.0,1.0,1.0,0.096013,1,0.12,3,0.161257,0.073622,0.60672,0.9731,50.0,1.414214,forty_eight_hour_reality,48h move to reality,42
217,2196,1823,18,0.009874,0.028846,0.087379,24,206,23,386,0.339744,121.0,121.0,36300.0,36300.0,14.754098,0.121935,0.878065,0.25,16.0,0.000441,36179.0,64.0,11.098361,0.693648,300.0,1.0,1.0,0.095933,1,0.12,0,0.162,0.07313,0.604689,0.980252,36.0,1.414214,forty_eight_hour_reality,48h move to reality,42
218,2197,1817,23,0.012658,0.0368,0.110048,29,209,21,385,0.3312,115.0,115.0,34500.0,34500.0,15.844828,0.137781,0.862219,0.24569,16.0,0.000464,34385.0,64.0,11.215517,0.70097,300.0,1.0,1.0,0.09608,1,0.12,0,0.162522,0.072631,0.602622,0.976789,42.32,1.414214,forty_eight_hour_reality,48h move to reality,42
219,2198,1806,25,0.013843,0.04,0.119617,36,209,18,383,0.3312,111.0,111.0,33300.0,33300.0,15.607143,0.140605,0.859395,0.242746,16.0,0.00048,33189.0,64.0,10.991071,0.686942,300.0,1.0,1.0,0.096253,1,0.12,1,0.163792,0.071938,0.599743,0.974441,46.296296,1.414214,forty_eight_hour_reality,48h move to reality,42
220,2199,1803,22,0.012202,0.035032,0.105769,25,208,20,383,0.33758,121.0,121.0,36300.0,36300.0,15.540984,0.128438,0.871562,0.249488,16.0,0.000441,36179.0,64.0,11.393443,0.71209,300.0,1.0,1.0,0.096253,1,0.12,0,0.163955,0.071422,0.597587,0.97963,37.230769,1.414214,forty_eight_hour_reality,48h move to reality,42
221,2200,1800,22,0.012222,0.034646,0.105263,25,209,18,385,0.341732,122.0,122.0,36600.0,36600.0,16.178862,0.132614,0.867386,0.246443,16.0,0.000437,36478.0,64.0,11.308943,0.706809,300.0,1.0,1.0,0.096293,1,0.12,0,0.164688,0.071168,0.596522,0.975556,44.0,1.414214,forty_eight_hour_reality,48h move to reality,42
222,2201,1796,19,0.010579,0.029457,0.089202,23,213,19,384,0.339535,131.0,131.0,39300.0,39300.0,17.590909,0.134282,0.865718,0.245739,16.0,0.000407,39169.0,64.0,10.19697,0.637311,300.0,1.0,1.0,0.096307,1,0.12,1,0.164927,0.070646,0.594332,0.980952,34.380952,1.414214,forty_eight_hour_reality,48h move to reality,42
223,2202,1793,21,0.011712,0.032308,0.09633,24,218,22,385,0.329231,137.0,137.0,41100.0,41100.0,17.884058,0.130541,0.869459,0.246377,16.0,0.000389,40963.0,64.0,10.507246,0.656703,300.0,1.0,1.0,0.096373,1,0.12,1,0.16615,0.070406,0.593322,0.9787,38.347826,1.414214,forty_eight_hour_reality,48h move to reality,42
224,2203,1797,17,0.00946,0.026562,0.077626,13,219,27,396,0.315625,131.0,131.0,39300.0,39300.0,15.666667,0.119593,0.880407,0.24858,16.0,0.000407,39169.0,64.0,10.386364,0.649148,300.0,1.0,1.0,0.096267,1,0.12,1,0.167499,0.069993,0.59158,0.983175,30.421053,1.414214,forty_eight_hour_reality,48h move to reality,42
225,2204,1798,22,0.012236,0.034003,0.098655,21,223,21,392,0.310665,121.0,121.0,36300.0,36300.0,14.688525,0.121393,0.878607,0.247951,16.0,0.000441,36179.0,64.0,11.221311,0.701332,300.0,1.0,1.0,0.09632,1,0.12,0,0.167649,0.069673,0.590223,0.979573,37.230769,1.414214,forty_eight_hour_reality,48h move to reality,42
226,2205,1803,28,0.01553,0.042813,0.121739,23,230,23,397,0.296636,122.0,122.0,36600.0,36600.0,15.479675,0.126883,0.873117,0.248984,16.0,0.000437,36478.0,64.0,10.99187,0.686992,300.0,1.0,1.0,0.096333,1,0.12,0,0.168464,0.069335,0.58879,0.973061,49.0,1.414214,forty_eight_hour_reality,48h move to reality,42
227,2206,1804,24,0.013304,0.036474,0.104803,23,229,18,397,0.303951,120.0,120.0,36000.0,36000.0,15.735537,0.131129,0.868871,0.246384,16.0,0.000444,35880.0,64.0,10.876033,0.679752,300.0,1.0,1.0,0.096267,1,0.12,0,0.168712,0.069301,0.588648,0.977458,41.142857,1.414214,forty_eight_hour_reality,48h move to reality,42
228,2207,1795,23,0.012813,0.034639,0.100877,32,228,19,393,0.313253,132.0,132.0,39600.0,39600.0,15.774436,0.119503,0.880497,0.245771,16.0,0.000404,39468.0,64.0,11.112782,0.694549,300.0,1.0,1.0,0.096373,1,0.12,0,0.170022,0.068823,0.586612,0.976505,42.32,1.414214,forty_eight_hour_reality,48h move to reality,42
229,2208,1800,25,0.013889,0.038226,0.108696,20,230,22,401,0.296636,123.0,123.0,36900.0,36900.0,14.612903,0.118804,0.881196,0.244456,16.0,0.000434,36777.0,64.0,11.258065,0.703629,300.0,1.0,1.0,0.096333,1,0.12,1,0.170674,0.068572,0.585544,0.976311,43.103448,1.414214,forty_eight_hour_reality,48h move to reality,42
230,2209,1795,21,0.011699,0.031866,0.090909,26,231,25,403,0.298938,134.0,134.0,40200.0,40200.0,14.77037,0.110227,0.889773,0.248611,16.0,0.000398,40066.0,64.0,10.844444,0.677778,300.0,1.0,1.0,0.096347,1,0.12,0,0.170968,0.067873,0.582549,0.980634,35.28,1.414214,forty_eight_hour_reality,48h move to reality,42
231,2210,1797,29,0.016138,0.043675,0.122363,27,237,24,406,0.286145,129.0,129.0,38700.0,38700.0,14.692308,0.113894,0.886106,0.248558,16.0,0.000413,38571.0,64.0,11.269231,0.704327,300.0,1.0,1.0,0.096427,1,0.12,0,0.172074,0.067257,0.579901,0.971869,50.969697,1.414214,forty_eight_hour_reality,48h move to reality,42
232,2211,1802,24,0.013319,0.03609,0.102564,19,234,18,404,0.296241,122.0,122.0,36600.0,36600.0,15.268293,0.12515,0.87485,0.24187,16.0,0.000437,36478.0,64.0,11.235772,0.702236,300.0,1.0,1.0,0.096293,1,0.12,0,0.173874,0.066876,0.578257,0.977432,41.142857,1.414214,forty_eight_hour_reality,48h move to reality,42
233,2212,1809,27,0.014925,0.040359,0.112033,20,241,21,409,0.279522,122.0,122.0,36600.0,36600.0,14.715447,0.120618,0.879382,0.242886,16.0,0.000437,36478.0,64.0,10.821138,0.676321,300.0,1.0,1.0,0.09624,1,0.12,0,0.174581,0.066562,0.576898,0.972279,50.275862,1.414214,forty_eight_hour_reality,48h move to reality,42
234,2213,1806,18,0.009967,0.026316,0.072581,21,248,20,406,0.274854,127.0,127.0,38100.0,38100.0,15.5625,0.122539,0.877461,0.245117,16.0,0.00042,37973.0,64.0,10.828125,0.676758,300.0,1.0,1.0,0.09616,1,0.12,1,0.175068,0.066303,0.575774,0.982158,32.4,1.414214,forty_eight_hour_reality,48h move to reality,42
235,2214,1806,27,0.01495,0.039823,0.112971,27,239,20,401,0.294985,136.0,136.0,40800.0,40800.0,17.620438,0.129562,0.870438,0.247263,16.0,0.000392,40664.0,64.0,10.576642,0.66104,300.0,1.0,1.0,0.09628,1,0.12,0,0.176468,0.065926,0.574135,0.9701,54.0,1.414214,forty_eight_hour_reality,48h move to reality,42
236,2215,1823,31,0.017005,0.045723,0.129167,14,240,20,404,0.292035,128.0,128.0,38400.0,38400.0,16.790698,0.131177,0.868823,0.244671,16.0,0.000417,38272.0,64.0,10.968992,0.685562,300.0,1.0,1.0,0.096107,1,0.12,1,0.177282,0.065843,0.573772,0.970095,54.914286,1.414214,forty_eight_hour_reality,48h move to reality,42
237,2216,1832,27,0.014738,0.039531,0.111111,18,243,19,407,0.288433,121.0,121.0,36300.0,36300.0,15.836066,0.130877,0.869123,0.244877,16.0,0.000441,36179.0,64.0,10.95082,0.684426,300.0,1.0,1.0,0.095933,1,0.12,0,0.178924,0.065365,0.571687,0.972627,50.275862,1.414214,forty_eight_hour_reality,48h move to reality,42
238,2217,1846,30,0.016251,0.043924,0.122449,16,245,21,409,0.282577,124.0,124.0,37200.0,37200.0,15.264,0.123097,0.876903,0.2465,16.0,0.00043,37076.0,64.0,11.256,0.7035,300.0,1.0,1.0,0.095787,1,0.12,0,0.180365,0.065158,0.57078,0.971542,52.941176,1.414214,forty_eight_hour_reality,48h move to reality,42
239,2218,1832,14,0.007642,0.020679,0.057613,28,243,22,410,0.282127,120.0,120.0,36000.0,36000.0,14.479339,0.120661,0.879339,0.244835,16.0,0.000444,35880.0,64.0,11.479339,0.717459,300.0,1.0,1.0,0.09576,1,0.12,0,0.180707,0.064481,0.567806,0.986744,24.5,1.414214,forty_eight_hour_reality,48h move to reality,42
240,2219,1847,29,0.015701,0.042899,0.121339,14,239,18,405,0.292899,115.0,115.0,34500.0,34500.0,14.62069,0.127136,0.872864,0.246228,16.0,0.000464,34385.0,64.0,11.077586,0.692349,300.0,1.0,1.0,0.09576,1,0.12,0,0.180549,0.064426,0.567566,0.970689,54.258065,1.414214,forty_eight_hour_reality,48h move to reality,42
