year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius
224,2203,1741,22,0.012636,0.036851,0.1,27,220,20,384,0.262982,86.0,86.0,25800.0,25800.0,10.758621,0.1251,0.8749,0.244971,16.0,0.00062,25714.0,512.0,12.08046,0.755029,300.0,1.0,1.0,0.09708,1,0.12,0,0.152114,0.066959,0.578616,0.97692,40.333333,1.414214
225,2204,1745,24,0.013754,0.039735,0.109091,20,220,18,384,0.271523,83.0,83.0,24900.0,24900.0,9.928571,0.119621,0.880379,0.240327,16.0,0.000643,24817.0,512.0,12.154762,0.759673,300.0,1.0,1.0,0.097053,1,0.12,0,0.153188,0.066243,0.575511,0.97851,38.4,1.414214
226,2205,1748,21,0.012014,0.034768,0.095455,18,220,21,386,0.271523,83.0,83.0,24900.0,24900.0,9.166667,0.110442,0.889558,0.244792,16.0,0.000643,24817.0,512.0,12.083333,0.755208,300.0,1.0,1.0,0.096973,1,0.12,0,0.15322,0.065875,0.573914,0.975973,42.0,1.414214
227,2206,1744,19,0.010894,0.031826,0.084821,23,224,23,392,0.249581,70.0,70.0,21000.0,21000.0,7.71831,0.110262,0.889738,0.237676,16.0,0.000762,20930.0,512.0,12.197183,0.762324,300.0,1.0,1.0,0.097,1,0.12,0,0.154234,0.065562,0.572547,0.980384,34.380952,1.414214
228,2207,1742,22,0.012629,0.036424,0.09607,24,229,22,400,0.241722,65.0,65.0,19500.0,19500.0,7.030303,0.108159,0.891841,0.237689,16.0,0.000821,19435.0,512.0,12.19697,0.762311,300.0,1.0,1.0,0.097067,1,0.12,0,0.153948,0.065725,0.573259,0.976934,40.333333,1.414214
229,2208,1738,20,0.011507,0.032733,0.08658,24,231,21,400,0.243863,69.0,69.0,20700.0,20700.0,8.057143,0.11677,0.88323,0.235714,16.0,0.000773,20631.0,512.0,12.228571,0.764286,300.0,1.0,1.0,0.097093,1,0.12,0,0.154443,0.065524,0.572381,0.979171,36.363636,1.414214
230,2209,1736,26,0.014977,0.042345,0.110638,28,235,19,398,0.234528,64.0,64.0,19200.0,19200.0,8.461538,0.132212,0.867788,0.225,16.0,0.000833,19136.0,512.0,12.4,0.775,300.0,1.0,1.0,0.0972,1,0.12,0,0.153639,0.0651,0.570527,0.9743,45.066667,1.414214
231,2210,1740,29,0.016667,0.046549,0.126638,25,229,20,394,0.264848,82.0,82.0,24600.0,24600.0,11.686747,0.142521,0.857479,0.237199,16.0,0.00065,24518.0,512.0,12.204819,0.762801,300.0,1.0,1.0,0.097187,1,0.12,0,0.153631,0.064888,0.569597,0.970947,50.969697,1.414214
232,2211,1737,20,0.011514,0.032626,0.091743,23,218,18,395,0.288744,83.0,83.0,24900.0,24900.0,11.452381,0.13798,0.86202,0.24256,16.0,0.000643,24817.0,512.0,12.119048,0.75744,300.0,1.0,1.0,0.097107,1,0.12,0,0.154679,0.064744,0.568963,0.979159,36.363636,1.414214
233,2212,1732,20,0.011547,0.03268,0.091324,25,219,20,393,0.284314,91.0,91.0,27300.0,27300.0,12.521739,0.137602,0.862398,0.238451,16.0,0.000586,27209.0,512.0,12.184783,0.761549,300.0,1.0,1.0,0.097173,1,0.12,0,0.156436,0.064473,0.567772,0.981062,33.333333,1.414214
234,2213,1741,28,0.016083,0.045977,0.12963,19,216,21,397,0.29064,91.0,91.0,27300.0,27300.0,12.021739,0.132107,0.867893,0.237772,16.0,0.000586,27209.0,512.0,12.195652,0.762228,300.0,1.0,1.0,0.09716,1,0.12,0,0.157432,0.064343,0.567201,0.967835,56.0,1.414214
235,2214,1741,22,0.012636,0.035599,0.101382,22,217,19,391,0.297735,97.0,97.0,29100.0,29100.0,13.081633,0.134862,0.865138,0.239796,16.0,0.00055,29003.0,512.0,12.163265,0.760204,300.0,1.0,1.0,0.09708,1,0.12,0,0.157317,0.063974,0.565569,0.978904,37.230769,1.414214
236,2215,1742,26,0.014925,0.04127,0.116592,25,223,22,389,0.292063,112.0,112.0,33600.0,33600.0,14.176991,0.12658,0.87342,0.243916,16.0,0.000476,33488.0,512.0,12.097345,0.756084,300.0,1.0,1.0,0.09712,1,0.12,0,0.15773,0.063621,0.564008,0.974388,45.066667,1.414214
237,2216,1744,25,0.014335,0.039246,0.107759,23,232,20,390,0.271586,109.0,109.0,32700.0,32700.0,14.509091,0.133111,0.866889,0.240909,16.0,0.000489,32591.0,512.0,12.145455,0.759091,300.0,1.0,1.0,0.09708,1,0.12,0,0.158234,0.063072,0.561569,0.973532,46.296296,1.414214
238,2217,1753,25,0.014261,0.039308,0.110619,16,226,19,379,0.289308,121.0,121.0,36300.0,36300.0,16.901639,0.139683,0.860317,0.245389,16.0,0.000441,36179.0,512.0,12.07377,0.754611,300.0,1.0,1.0,0.09696,1,0.12,0,0.158461,0.062929,0.560934,0.973668,46.296296,1.414214
239,2218,1759,26,0.014781,0.040373,0.111588,20,233,22,379,0.276398,124.0,124.0,37200.0,37200.0,15.952,0.128645,0.871355,0.248,16.0,0.00043,37076.0,512.0,12.032,0.752,300.0,1.0,1.0,0.096893,1,0.12,0,0.15875,0.062544,0.559214,0.972624,48.285714,1.414214
240,2219,1773,26,0.014664,0.040435,0.111588,12,233,20,382,0.275272,117.0,117.0,35100.0,35100.0,16.830508,0.14385,0.85615,0.242585,16.0,0.000456,34983.0,512.0,12.118644,0.757415,300.0,1.0,1.0,0.096707,1,0.12,0,0.159584,0.062555,0.559264,0.970671,52.0,1.414214
